INFO	Valeur Threshold	Nombre d'erosions	Taille d'erosion	Nombre dilatation	Taille dilatation
47	150	2	2	3	1
47	150	2	2	3	2
47	150	2	2	3	3
47	150	2	3	1	1
47	150	2	3	1	2
47	150	2	3	1	3
47	150	2	3	2	1
47	150	2	3	2	2
47	150	2	3	2	3
47	150	2	3	3	1
47	150	2	3	3	2
47	150	2	3	3	3
0	150	3	1	1	1
0	150	3	1	1	2
0	150	3	1	1	3
0	150	3	1	2	1
0	150	3	1	2	2
0	150	3	1	2	3
0	150	3	1	3	1
0	150	3	1	3	2
0	150	3	1	3	3
0	150	3	2	1	1
0	150	3	2	1	2
0	150	3	2	1	3
0	150	3	2	2	1
0	150	3	2	2	2
0	150	3	2	2	3
0	150	3	2	3	1
0	150	3	2	3	2
0	150	3	2	3	3
0	150	3	3	1	1
0	150	3	3	1	2
0	150	3	3	1	3
0	150	3	3	2	1
0	150	3	3	2	2
0	150	3	3	2	3
0	150	3	3	3	1
0	150	3	3	3	2
0	150	3	3	3	3
77	151	1	1	1	1
77	151	1	1	1	2
77	151	1	1	1	3
74	151	1	1	2	1
74	151	1	1	2	2
74	151	1	1	2	3
48	151	1	1	3	1
48	151	1	1	3	2
48	151	1	1	3	3
77	151	1	2	1	1
77	151	1	2	1	2
77	151	1	2	1	3
74	151	1	2	2	1
74	151	1	2	2	2
74	151	1	2	2	3
48	151	1	2	3	1
48	151	1	2	3	2
48	151	1	2	3	3
77	151	1	3	1	1
77	151	1	3	1	2
77	151	1	3	1	3
74	151	1	3	2	1
74	151	1	3	2	2
74	151	1	3	2	3
48	151	1	3	3	1
48	151	1	3	3	2
48	151	1	3	3	3
45	151	2	1	1	1
45	151	2	1	1	2
45	151	2	1	1	3
45	151	2	1	2	1
45	151	2	1	2	2
45	151	2	1	2	3
45	151	2	1	3	1
45	151	2	1	3	2
45	151	2	1	3	3
45	151	2	2	1	1
45	151	2	2	1	2
45	151	2	2	1	3
45	151	2	2	2	1
45	151	2	2	2	2
45	151	2	2	2	3
45	151	2	2	3	1
45	151	2	2	3	2
45	151	2	2	3	3
45	151	2	3	1	1
45	151	2	3	1	2
45	151	2	3	1	3
45	151	2	3	2	1
45	151	2	3	2	2
45	151	2	3	2	3
45	151	2	3	3	1
45	151	2	3	3	2
45	151	2	3	3	3
0	151	3	1	1	1
0	151	3	1	1	2
0	151	3	1	1	3
0	151	3	1	2	1
0	151	3	1	2	2
0	151	3	1	2	3
0	151	3	1	3	1
0	151	3	1	3	2
0	151	3	1	3	3
0	151	3	2	1	1
0	151	3	2	1	2
0	151	3	2	1	3
0	151	3	2	2	1
0	151	3	2	2	2
0	151	3	2	2	3
0	151	3	2	3	1
0	151	3	2	3	2
0	151	3	2	3	3
0	151	3	3	1	1
0	151	3	3	1	2
0	151	3	3	1	3
0	151	3	3	2	1
0	151	3	3	2	2
0	151	3	3	2	3
0	151	3	3	3	1
0	151	3	3	3	2
0	151	3	3	3	3
77	152	1	1	1	1
77	152	1	1	1	2
77	152	1	1	1	3
74	152	1	1	2	1
74	152	1	1	2	2
74	152	1	1	2	3
50	152	1	1	3	1
50	152	1	1	3	2
50	152	1	1	3	3
77	152	1	2	1	1
77	152	1	2	1	2
77	152	1	2	1	3
74	152	1	2	2	1
74	152	1	2	2	2
74	152	1	2	2	3
50	152	1	2	3	1
50	152	1	2	3	2
50	152	1	2	3	3
77	152	1	3	1	1
77	152	1	3	1	2
77	152	1	3	1	3
74	152	1	3	2	1
74	152	1	3	2	2
74	152	1	3	2	3
50	152	1	3	3	1
50	152	1	3	3	2
50	152	1	3	3	3
45	152	2	1	1	1
45	152	2	1	1	2
45	152	2	1	1	3
45	152	2	1	2	1
45	152	2	1	2	2
45	152	2	1	2	3
45	152	2	1	3	1
45	152	2	1	3	2
45	152	2	1	3	3
45	152	2	2	1	1
45	152	2	2	1	2
45	152	2	2	1	3
45	152	2	2	2	1
45	152	2	2	2	2
45	152	2	2	2	3
45	152	2	2	3	1
45	152	2	2	3	2
45	152	2	2	3	3
45	152	2	3	1	1
45	152	2	3	1	2
45	152	2	3	1	3
45	152	2	3	2	1
45	152	2	3	2	2
45	152	2	3	2	3
45	152	2	3	3	1
45	152	2	3	3	2
45	152	2	3	3	3
0	152	3	1	1	1
0	152	3	1	1	2
0	152	3	1	1	3
0	152	3	1	2	1
0	152	3	1	2	2
0	152	3	1	2	3
0	152	3	1	3	1
0	152	3	1	3	2
0	152	3	1	3	3
0	152	3	2	1	1
0	152	3	2	1	2
0	152	3	2	1	3
0	152	3	2	2	1
0	152	3	2	2	2
0	152	3	2	2	3
0	152	3	2	3	1
0	152	3	2	3	2
0	152	3	2	3	3
0	152	3	3	1	1
0	152	3	3	1	2
0	152	3	3	1	3
0	152	3	3	2	1
0	152	3	3	2	2
0	152	3	3	2	3
0	152	3	3	3	1
0	152	3	3	3	2
0	152	3	3	3	3
78	153	1	1	1	1
78	153	1	1	1	2
78	153	1	1	1	3
74	153	1	1	2	1
74	153	1	1	2	2
74	153	1	1	2	3
50	153	1	1	3	1
50	153	1	1	3	2
50	153	1	1	3	3
78	153	1	2	1	1
78	153	1	2	1	2
78	153	1	2	1	3
74	153	1	2	2	1
74	153	1	2	2	2
74	153	1	2	2	3
50	153	1	2	3	1
50	153	1	2	3	2
50	153	1	2	3	3
78	153	1	3	1	1
78	153	1	3	1	2
78	153	1	3	1	3
74	153	1	3	2	1
74	153	1	3	2	2
74	153	1	3	2	3
50	153	1	3	3	1
50	153	1	3	3	2
50	153	1	3	3	3
42	153	2	1	1	1
42	153	2	1	1	2
42	153	2	1	1	3
42	153	2	1	2	1
42	153	2	1	2	2
42	153	2	1	2	3
42	153	2	1	3	1
42	153	2	1	3	2
42	153	2	1	3	3
42	153	2	2	1	1
42	153	2	2	1	2
42	153	2	2	1	3
42	153	2	2	2	1
42	153	2	2	2	2
42	153	2	2	2	3
42	153	2	2	3	1
42	153	2	2	3	2
42	153	2	2	3	3
42	153	2	3	1	1
42	153	2	3	1	2
42	153	2	3	1	3
42	153	2	3	2	1
42	153	2	3	2	2
42	153	2	3	2	3
42	153	2	3	3	1
42	153	2	3	3	2
42	153	2	3	3	3
0	153	3	1	1	1
0	153	3	1	1	2
0	153	3	1	1	3
0	153	3	1	2	1
0	153	3	1	2	2
0	153	3	1	2	3
0	153	3	1	3	1
0	153	3	1	3	2
0	153	3	1	3	3
0	153	3	2	1	1
0	153	3	2	1	2
0	153	3	2	1	3
0	153	3	2	2	1
0	153	3	2	2	2
0	153	3	2	2	3
0	153	3	2	3	1
0	153	3	2	3	2
0	153	3	2	3	3
0	153	3	3	1	1
0	153	3	3	1	2
0	153	3	3	1	3
0	153	3	3	2	1
0	153	3	3	2	2
0	153	3	3	2	3
0	153	3	3	3	1
0	153	3	3	3	2
0	153	3	3	3	3
78	154	1	1	1	1
78	154	1	1	1	2
78	154	1	1	1	3
76	154	1	1	2	1
76	154	1	1	2	2
76	154	1	1	2	3
52	154	1	1	3	1
52	154	1	1	3	2
52	154	1	1	3	3
78	154	1	2	1	1
78	154	1	2	1	2
78	154	1	2	1	3
76	154	1	2	2	1
76	154	1	2	2	2
76	154	1	2	2	3
52	154	1	2	3	1
52	154	1	2	3	2
52	154	1	2	3	3
78	154	1	3	1	1
78	154	1	3	1	2
78	154	1	3	1	3
76	154	1	3	2	1
76	154	1	3	2	2
76	154	1	3	2	3
52	154	1	3	3	1
52	154	1	3	3	2
52	154	1	3	3	3
41	154	2	1	1	1
41	154	2	1	1	2
41	154	2	1	1	3
41	154	2	1	2	1
41	154	2	1	2	2
41	154	2	1	2	3
41	154	2	1	3	1
41	154	2	1	3	2
41	154	2	1	3	3
41	154	2	2	1	1
41	154	2	2	1	2
41	154	2	2	1	3
41	154	2	2	2	1
41	154	2	2	2	2
41	154	2	2	2	3
41	154	2	2	3	1
41	154	2	2	3	2
41	154	2	2	3	3
41	154	2	3	1	1
41	154	2	3	1	2
41	154	2	3	1	3
41	154	2	3	2	1
41	154	2	3	2	2
41	154	2	3	2	3
41	154	2	3	3	1
41	154	2	3	3	2
41	154	2	3	3	3
0	154	3	1	1	1
0	154	3	1	1	2
0	154	3	1	1	3
0	154	3	1	2	1
0	154	3	1	2	2
0	154	3	1	2	3
0	154	3	1	3	1
0	154	3	1	3	2
0	154	3	1	3	3
0	154	3	2	1	1
0	154	3	2	1	2
0	154	3	2	1	3
0	154	3	2	2	1
0	154	3	2	2	2
0	154	3	2	2	3
0	154	3	2	3	1
0	154	3	2	3	2
0	154	3	2	3	3
0	154	3	3	1	1
0	154	3	3	1	2
0	154	3	3	1	3
0	154	3	3	2	1
0	154	3	3	2	2
0	154	3	3	2	3
0	154	3	3	3	1
0	154	3	3	3	2
0	154	3	3	3	3
77	155	1	1	1	1
77	155	1	1	1	2
77	155	1	1	1	3
75	155	1	1	2	1
75	155	1	1	2	2
75	155	1	1	2	3
53	155	1	1	3	1
53	155	1	1	3	2
53	155	1	1	3	3
77	155	1	2	1	1
77	155	1	2	1	2
77	155	1	2	1	3
75	155	1	2	2	1
75	155	1	2	2	2
75	155	1	2	2	3
53	155	1	2	3	1
53	155	1	2	3	2
53	155	1	2	3	3
77	155	1	3	1	1
77	155	1	3	1	2
77	155	1	3	1	3
75	155	1	3	2	1
75	155	1	3	2	2
75	155	1	3	2	3
53	155	1	3	3	1
53	155	1	3	3	2
53	155	1	3	3	3
41	155	2	1	1	1
41	155	2	1	1	2
41	155	2	1	1	3
41	155	2	1	2	1
41	155	2	1	2	2
41	155	2	1	2	3
41	155	2	1	3	1
41	155	2	1	3	2
41	155	2	1	3	3
41	155	2	2	1	1
41	155	2	2	1	2
41	155	2	2	1	3
41	155	2	2	2	1
41	155	2	2	2	2
41	155	2	2	2	3
41	155	2	2	3	1
41	155	2	2	3	2
41	155	2	2	3	3
41	155	2	3	1	1
41	155	2	3	1	2
41	155	2	3	1	3
41	155	2	3	2	1
41	155	2	3	2	2
41	155	2	3	2	3
41	155	2	3	3	1
41	155	2	3	3	2
41	155	2	3	3	3
0	155	3	1	1	1
0	155	3	1	1	2
0	155	3	1	1	3
0	155	3	1	2	1
0	155	3	1	2	2
0	155	3	1	2	3
0	155	3	1	3	1
0	155	3	1	3	2
0	155	3	1	3	3
0	155	3	2	1	1
0	155	3	2	1	2
0	155	3	2	1	3
0	155	3	2	2	1
0	155	3	2	2	2
0	155	3	2	2	3
0	155	3	2	3	1
0	155	3	2	3	2
0	155	3	2	3	3
0	155	3	3	1	1
0	155	3	3	1	2
0	155	3	3	1	3
0	155	3	3	2	1
0	155	3	3	2	2
0	155	3	3	2	3
0	155	3	3	3	1
0	155	3	3	3	2
0	155	3	3	3	3
77	156	1	1	1	1
77	156	1	1	1	2
77	156	1	1	1	3
75	156	1	1	2	1
75	156	1	1	2	2
75	156	1	1	2	3
54	156	1	1	3	1
54	156	1	1	3	2
54	156	1	1	3	3
77	156	1	2	1	1
77	156	1	2	1	2
77	156	1	2	1	3
75	156	1	2	2	1
75	156	1	2	2	2
75	156	1	2	2	3
54	156	1	2	3	1
54	156	1	2	3	2
54	156	1	2	3	3
77	156	1	3	1	1
77	156	1	3	1	2
77	156	1	3	1	3
75	156	1	3	2	1
75	156	1	3	2	2
75	156	1	3	2	3
54	156	1	3	3	1
54	156	1	3	3	2
54	156	1	3	3	3
41	156	2	1	1	1
41	156	2	1	1	2
41	156	2	1	1	3
41	156	2	1	2	1
41	156	2	1	2	2
41	156	2	1	2	3
41	156	2	1	3	1
41	156	2	1	3	2
41	156	2	1	3	3
41	156	2	2	1	1
41	156	2	2	1	2
41	156	2	2	1	3
41	156	2	2	2	1
41	156	2	2	2	2
41	156	2	2	2	3
41	156	2	2	3	1
41	156	2	2	3	2
41	156	2	2	3	3
41	156	2	3	1	1
41	156	2	3	1	2
41	156	2	3	1	3
41	156	2	3	2	1
41	156	2	3	2	2
41	156	2	3	2	3
41	156	2	3	3	1
41	156	2	3	3	2
41	156	2	3	3	3
0	156	3	1	1	1
0	156	3	1	1	2
0	156	3	1	1	3
0	156	3	1	2	1
0	156	3	1	2	2
0	156	3	1	2	3
0	156	3	1	3	1
0	156	3	1	3	2
0	156	3	1	3	3
0	156	3	2	1	1
0	156	3	2	1	2
0	156	3	2	1	3
0	156	3	2	2	1
0	156	3	2	2	2
0	156	3	2	2	3
0	156	3	2	3	1
0	156	3	2	3	2
0	156	3	2	3	3
0	156	3	3	1	1
0	156	3	3	1	2
0	156	3	3	1	3
0	156	3	3	2	1
0	156	3	3	2	2
0	156	3	3	2	3
0	156	3	3	3	1
0	156	3	3	3	2
0	156	3	3	3	3
76	157	1	1	1	1
76	157	1	1	1	2
76	157	1	1	1	3
75	157	1	1	2	1
75	157	1	1	2	2
75	157	1	1	2	3
56	157	1	1	3	1
56	157	1	1	3	2
56	157	1	1	3	3
76	157	1	2	1	1
76	157	1	2	1	2
76	157	1	2	1	3
75	157	1	2	2	1
75	157	1	2	2	2
75	157	1	2	2	3
56	157	1	2	3	1
56	157	1	2	3	2
56	157	1	2	3	3
76	157	1	3	1	1
76	157	1	3	1	2
76	157	1	3	1	3
75	157	1	3	2	1
75	157	1	3	2	2
75	157	1	3	2	3
56	157	1	3	3	1
56	157	1	3	3	2
56	157	1	3	3	3
39	157	2	1	1	1
39	157	2	1	1	2
39	157	2	1	1	3
39	157	2	1	2	1
39	157	2	1	2	2
39	157	2	1	2	3
39	157	2	1	3	1
39	157	2	1	3	2
39	157	2	1	3	3
39	157	2	2	1	1
39	157	2	2	1	2
39	157	2	2	1	3
39	157	2	2	2	1
39	157	2	2	2	2
39	157	2	2	2	3
39	157	2	2	3	1
39	157	2	2	3	2
39	157	2	2	3	3
39	157	2	3	1	1
39	157	2	3	1	2
39	157	2	3	1	3
39	157	2	3	2	1
39	157	2	3	2	2
39	157	2	3	2	3
39	157	2	3	3	1
39	157	2	3	3	2
39	157	2	3	3	3
0	157	3	1	1	1
0	157	3	1	1	2
0	157	3	1	1	3
0	157	3	1	2	1
0	157	3	1	2	2
0	157	3	1	2	3
0	157	3	1	3	1
0	157	3	1	3	2
0	157	3	1	3	3
0	157	3	2	1	1
0	157	3	2	1	2
0	157	3	2	1	3
0	157	3	2	2	1
0	157	3	2	2	2
0	157	3	2	2	3
0	157	3	2	3	1
0	157	3	2	3	2
0	157	3	2	3	3
0	157	3	3	1	1
0	157	3	3	1	2
0	157	3	3	1	3
0	157	3	3	2	1
0	157	3	3	2	2
0	157	3	3	2	3
0	157	3	3	3	1
0	157	3	3	3	2
0	157	3	3	3	3
76	158	1	1	1	1
76	158	1	1	1	2
76	158	1	1	1	3
76	158	1	1	2	1
76	158	1	1	2	2
76	158	1	1	2	3
56	158	1	1	3	1
56	158	1	1	3	2
56	158	1	1	3	3
76	158	1	2	1	1
76	158	1	2	1	2
76	158	1	2	1	3
76	158	1	2	2	1
76	158	1	2	2	2
76	158	1	2	2	3
56	158	1	2	3	1
56	158	1	2	3	2
56	158	1	2	3	3
76	158	1	3	1	1
76	158	1	3	1	2
76	158	1	3	1	3
76	158	1	3	2	1
76	158	1	3	2	2
76	158	1	3	2	3
56	158	1	3	3	1
56	158	1	3	3	2
56	158	1	3	3	3
39	158	2	1	1	1
39	158	2	1	1	2
39	158	2	1	1	3
39	158	2	1	2	1
39	158	2	1	2	2
39	158	2	1	2	3
39	158	2	1	3	1
39	158	2	1	3	2
39	158	2	1	3	3
39	158	2	2	1	1
39	158	2	2	1	2
39	158	2	2	1	3
39	158	2	2	2	1
39	158	2	2	2	2
39	158	2	2	2	3
39	158	2	2	3	1
39	158	2	2	3	2
39	158	2	2	3	3
39	158	2	3	1	1
39	158	2	3	1	2
39	158	2	3	1	3
39	158	2	3	2	1
39	158	2	3	2	2
39	158	2	3	2	3
39	158	2	3	3	1
39	158	2	3	3	2
39	158	2	3	3	3
0	158	3	1	1	1
0	158	3	1	1	2
0	158	3	1	1	3
0	158	3	1	2	1
0	158	3	1	2	2
0	158	3	1	2	3
0	158	3	1	3	1
0	158	3	1	3	2
0	158	3	1	3	3
0	158	3	2	1	1
0	158	3	2	1	2
0	158	3	2	1	3
0	158	3	2	2	1
0	158	3	2	2	2
0	158	3	2	2	3
0	158	3	2	3	1
0	158	3	2	3	2
0	158	3	2	3	3
0	158	3	3	1	1
0	158	3	3	1	2
0	158	3	3	1	3
0	158	3	3	2	1
0	158	3	3	2	2
0	158	3	3	2	3
0	158	3	3	3	1
0	158	3	3	3	2
0	158	3	3	3	3
76	159	1	1	1	1
76	159	1	1	1	2
76	159	1	1	1	3
76	159	1	1	2	1
76	159	1	1	2	2
76	159	1	1	2	3
56	159	1	1	3	1
56	159	1	1	3	2
56	159	1	1	3	3
76	159	1	2	1	1
76	159	1	2	1	2
76	159	1	2	1	3
76	159	1	2	2	1
76	159	1	2	2	2
76	159	1	2	2	3
56	159	1	2	3	1
56	159	1	2	3	2
56	159	1	2	3	3
76	159	1	3	1	1
76	159	1	3	1	2
76	159	1	3	1	3
76	159	1	3	2	1
76	159	1	3	2	2
76	159	1	3	2	3
56	159	1	3	3	1
56	159	1	3	3	2
56	159	1	3	3	3
39	159	2	1	1	1
39	159	2	1	1	2
39	159	2	1	1	3
39	159	2	1	2	1
39	159	2	1	2	2
39	159	2	1	2	3
39	159	2	1	3	1
39	159	2	1	3	2
39	159	2	1	3	3
39	159	2	2	1	1
39	159	2	2	1	2
39	159	2	2	1	3
39	159	2	2	2	1
39	159	2	2	2	2
39	159	2	2	2	3
39	159	2	2	3	1
39	159	2	2	3	2
39	159	2	2	3	3
39	159	2	3	1	1
39	159	2	3	1	2
39	159	2	3	1	3
39	159	2	3	2	1
39	159	2	3	2	2
39	159	2	3	2	3
39	159	2	3	3	1
39	159	2	3	3	2
39	159	2	3	3	3
0	159	3	1	1	1
0	159	3	1	1	2
0	159	3	1	1	3
0	159	3	1	2	1
0	159	3	1	2	2
0	159	3	1	2	3
0	159	3	1	3	1
0	159	3	1	3	2
0	159	3	1	3	3
0	159	3	2	1	1
0	159	3	2	1	2
0	159	3	2	1	3
0	159	3	2	2	1
0	159	3	2	2	2
0	159	3	2	2	3
0	159	3	2	3	1
0	159	3	2	3	2
0	159	3	2	3	3
0	159	3	3	1	1
0	159	3	3	1	2
0	159	3	3	1	3
0	159	3	3	2	1
0	159	3	3	2	2
0	159	3	3	2	3
0	159	3	3	3	1
0	159	3	3	3	2
0	159	3	3	3	3
76	160	1	1	1	1
76	160	1	1	1	2
76	160	1	1	1	3
76	160	1	1	2	1
76	160	1	1	2	2
76	160	1	1	2	3
56	160	1	1	3	1
56	160	1	1	3	2
56	160	1	1	3	3
76	160	1	2	1	1
76	160	1	2	1	2
76	160	1	2	1	3
76	160	1	2	2	1
76	160	1	2	2	2
76	160	1	2	2	3
56	160	1	2	3	1
56	160	1	2	3	2
56	160	1	2	3	3
76	160	1	3	1	1
76	160	1	3	1	2
76	160	1	3	1	3
76	160	1	3	2	1
76	160	1	3	2	2
76	160	1	3	2	3
56	160	1	3	3	1
56	160	1	3	3	2
56	160	1	3	3	3
39	160	2	1	1	1
39	160	2	1	1	2
39	160	2	1	1	3
39	160	2	1	2	1
39	160	2	1	2	2
39	160	2	1	2	3
39	160	2	1	3	1
39	160	2	1	3	2
39	160	2	1	3	3
39	160	2	2	1	1
39	160	2	2	1	2
39	160	2	2	1	3
39	160	2	2	2	1
39	160	2	2	2	2
39	160	2	2	2	3
39	160	2	2	3	1
39	160	2	2	3	2
39	160	2	2	3	3
39	160	2	3	1	1
39	160	2	3	1	2
39	160	2	3	1	3
39	160	2	3	2	1
39	160	2	3	2	2
39	160	2	3	2	3
39	160	2	3	3	1
39	160	2	3	3	2
39	160	2	3	3	3
0	160	3	1	1	1
0	160	3	1	1	2
0	160	3	1	1	3
0	160	3	1	2	1
0	160	3	1	2	2
0	160	3	1	2	3
0	160	3	1	3	1
0	160	3	1	3	2
0	160	3	1	3	3
0	160	3	2	1	1
0	160	3	2	1	2
0	160	3	2	1	3
0	160	3	2	2	1
0	160	3	2	2	2
0	160	3	2	2	3
0	160	3	2	3	1
0	160	3	2	3	2
0	160	3	2	3	3
0	160	3	3	1	1
0	160	3	3	1	2
0	160	3	3	1	3
0	160	3	3	2	1
0	160	3	3	2	2
0	160	3	3	2	3
0	160	3	3	3	1
0	160	3	3	3	2
0	160	3	3	3	3
-------------- 10 meilleurs res --------------

Nombre Comp trouve	Valeur Threshold	Nombre d'erosions	Taille d'erosion	Nombre dilatation	Taille dilatation
79	148	1	1	1	1
79	148	1	3	1	3
79	148	1	3	1	1
79	148	1	3	1	2
79	148	1	1	1	2
79	148	1	2	1	3
79	148	1	2	1	2
79	148	1	2	1	1
79	148	1	1	1	3
78	153	1	3	1	1
